Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
24-08-2019,2019,24,943.4798555,13360.1,12416.62014,Store,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Greenville,United States
11-11-2020,2020,8,1942.402505,5032.8,3090.397495,Store,Contoso Projector 720p M620 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Ramstein,Germany
06-03-2019,2019,36,602.59099,817.6308,215.03981,Online,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
14-02-2020,2020,9,1195.055809,2904,1708.944191,Store,The Phone Company PDA Phone 3.7 inches M340 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Tallahassee,United States
10-02-2020,2020,26,883.0830905,5054.6,4171.51691,Store,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Hong Kong,China
10-09-2018,2018,5,392.1717351,202.75,-189.4217351,Store,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Osaka,Japan
07-06-2020,2020,10,6765.360993,16200,9434.639007,Store,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Europe,Torino,Italy
31-12-2019,2019,8,62.50422496,1254,1191.495775,Reseller,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
29-05-2018,2018,5,51.71760991,800,748.2823901,Store,Fabrikam Social Videographer 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Sunnyside,United States
03-09-2018,2018,6,267.6732191,1764.1,1496.426781,Catalog,Contoso Home Theater System 2.1 Channel E1200 Brown,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,North Harford,United States
30-10-2018,2018,8,169.3835721,1232.4,1063.016428,Online,Fabrikam Social Videographer 2/3'' 17mm E100 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
11-01-2020,2020,8,2.225797225,313.482,311.2562028,Store,Contoso Expandable 2-Handset Cordless Phone System M205 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Manchester,United Kingdom
27-08-2018,2018,12,2.916668786,174.24,171.3233312,Online,Contoso 1G MP3 Player E100 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Beijing,China
26-12-2018,2018,13,136.1226921,2392.32,2256.197308,Store,A. Datum Bridge Digital Camera M300 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Lynn,United States
05-07-2020,2020,20,4470.312252,6240,1769.687748,Store,A. Datum SLR Camera M139 Gold,A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Haverhill,United States
11-10-2018,2018,12,16.024143,4744.4,4728.375857,Store,Contoso Home Theater System 4.1 Channel M1400 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Fort Worth,United States
18-01-2020,2020,24,132.0149905,4435.2,4303.185009,Online,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
04-02-2020,2020,9,59.98195822,237.512,177.5300418,Catalog,Contoso KSU-less key system M38 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
25-08-2018,2018,12,581.367166,3915.1,3333.732834,Store,SV Car Video LCD7 M7001 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Fort Worth,United States
27-09-2018,2018,12,64.20116673,4260.2,4195.998833,Store,"Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Atlantic City,United States
15-04-2020,2020,9,25.77022407,2637,2611.229776,Store,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Contoso,Touch Screen Phones ,Cell phones,Asia,Shanghai,China
12-10-2018,2018,6,45.08350242,1134,1088.916498,Store,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Vancouver,Canada
05-08-2019,2019,10,1007.718718,752.301,-255.4177183,Store,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Naples,United States
26-05-2020,2020,20,1320.383793,32400,31079.61621,Reseller,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Seattle,United States
06-10-2020,2020,10,302.7874747,165,-137.7874747,Store,Contoso Laptop Starter Bundle M200 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Tokyo,Japan
08-10-2018,2018,5,68.37852324,127.5,59.12147676,Online,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Beijing,China
29-12-2018,2018,13,63.01046014,2872.8,2809.78954,Store,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Edgerton,United States
11-06-2019,2019,12,185.8965346,2064.8,1878.903465,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Osaka,Japan
01-04-2018,2018,12,139.2379775,264,124.7620225,Store,Contoso 4-Line Expandable Cordless Phone System M900 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Amsterdam,the Netherlands
21-03-2020,2020,9,1655.627244,615.912,-1039.715244,Store,Contoso Wireless Laser Mouse M55 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Shanghai,China
20-11-2018,2018,5,544.1190001,599.95,55.8309999,Store,"Adventure Works 13"" Color TV E25 Black",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Beaumont,United States
27-06-2019,2019,10,5202.337608,15800,10597.66239,Store,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Marshall,United States
11-09-2020,2020,12,499.3019035,940.1,440.7980965,Store,SV 4GB Laptop Memory M65 Black,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Dallas,United States
13-01-2020,2020,13,56.88734667,2864.4,2807.512653,Store,A. Datum Full Frame Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Osaka,Japan
19-01-2020,2020,13,191.1842894,7688,7496.815711,Store,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
09-05-2018,2018,6,1424.683604,1799.4,374.7163957,Store,Litware Home Theater System 2.1 Channel E212 Silver,"Litware, Inc.",Litware,Home Theater System,TV and Video,Europe,Amsterdam,the Netherlands
05-05-2018,2018,12,951.9350155,2214,1262.064984,Online,A. Datum Consumer Digital Camera M300 Black,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
26-11-2018,2018,10,2841.306913,16000,13158.69309,Store,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Boston,United States
30-05-2019,2019,9,2650.233424,2351.916,-298.3174242,Reseller,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,Beijing,China
27-05-2020,2020,10,3396.579015,3800,403.4209852,Store,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Jacksonville,United States
27-10-2019,2019,12,297.4507359,436.482,139.0312641,Store,Contoso Multi-Use Terminal Cable E308 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Granger,United States
20-04-2020,2020,9,40.58557551,3427.4025,3386.816924,Store,WWI Laptop12 M0120 White,Wide World Importers,Wide World Importers,Laptops,Computers,North America,Arlington,United States
04-09-2018,2018,12,433.3614149,7080,6646.638585,Store,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Houston,United States
13-09-2018,2018,5,109.8138547,645,535.1861453,Store,Adventure Works LCD17W E203 White,Adventure Works,Adventure Works,Monitors,Computers,Asia,Sydney,Australia
15-05-2019,2019,10,9633.314979,5690,-3943.314979,Store,Litware Home Theater System 5.1 Channel M515 Black,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,Richardson,United States
20-05-2019,2019,10,440.9518782,6990,6549.048122,Online,Adventure Works Laptop15 M1501 Blue,Adventure Works,Adventure Works,Laptops,Computers,North America,Bethesda,United States
03-11-2019,2019,10,872.7905265,4590,3717.209473,Store,Contoso Screen 125in M250 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Leominster,United States
21-02-2019,2019,18,1522.961037,8418.55,6895.588963,Store,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Adventure Works,Desktops,Computers,North America,Houston,United States
30-08-2019,2019,12,5395.30714,8108.4,2713.09286,Store,WWI Laptop15 M0150 Blue,Wide World Importers,Wide World Importers,Laptops,Computers,North America,Beaumont,United States
26-06-2020,2020,10,32.13081245,5950,5917.869188,Online,Contoso Telephoto Conversion Lens X400 White,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Berlin,Germany
16-10-2020,2020,360,2736.912637,8532.084,5795.171363,Reseller,Contoso Phone Tough Skin Case E140 Pink,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Europe,Paris,France
22-03-2019,2019,9,1928.714306,902.7,-1026.014306,Online,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States
02-09-2018,2018,10,2333.542329,2300,-33.54232858,Online,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
05-10-2018,2018,10,974.6410719,2290,1315.358928,Online,Contoso Projector 480p M480 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Asia,Beijing,China
23-06-2019,2019,10,909.3390562,2990,2080.660944,Store,Contoso Screen 113in M251 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Stoughton,United States
30-12-2020,2020,26,133.1723004,409.6,276.4276996,Store,Contoso Phone for MSN E200 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Round Rock,United States
05-11-2019,2019,8,6004.312711,5256,-748.3127112,Online,Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
27-07-2019,2019,12,156.6586307,2772,2615.341369,Store,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Bangkok,Thailand
07-07-2018,2018,10,2165.253924,3849,1683.746076,Reseller,Fabrikam Laptop10.1 M0101 Silver,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,Seattle,United States
09-06-2020,2020,24,30.55569746,306.8,276.2443025,Reseller,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Beijing,China
18-11-2020,2020,10,2585.828265,6320,3734.171735,Store,Contoso SLR Camera X145 Pink,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Alexandria,United States
16-02-2018,2018,4,34.1291166,167.96,133.8308834,Store,SV PCI Network Adapter E903 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Milwaukee,United States
17-09-2018,2018,9,2059.566499,2358.4,298.8335011,Store,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Manchester,United Kingdom
04-12-2020,2020,8,374.6842522,9352.8,8978.115748,Store,Adventure Works Laptop19W X1980 Blue,Adventure Works,Adventure Works,Laptops,Computers,Europe,Nizhny Novgorod,Russia
28-10-2020,2020,24,279.3955599,4586.4,4307.00444,Catalog,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,North Harford,United States
09-07-2018,2018,10,922.5142124,3499.5,2576.985788,Store,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Baildon,United Kingdom
21-11-2018,2018,10,0.193358636,138.9,138.7066414,Store,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Vineland,United States
02-10-2020,2020,10,1129.07825,1999.5,870.42175,Store,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Wide World Importers,Recording Pen,Audio,Europe,Moscow,Russia
11-12-2019,2019,13,84.63801709,3707.6,3622.961983,Store,Contoso Screen 113in M251 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,South Portland,United States
17-02-2018,2018,8,36.71879373,2191.8,2155.081206,Store,A. Datum Consumer Digital Camera E100 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Leeds,United Kingdom
04-02-2019,2019,9,448.1122321,1870.55,1422.437768,Store,Proseware High Speed Laser M2000 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Sheboygan,United States
26-06-2018,2018,5,65.10578801,645,579.894212,Catalog,A. Datum Compact Digital Camera M200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
18-11-2018,2018,5,234.1031105,134.5,-99.60311045,Store,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Austin,United States
11-03-2019,2019,9,48.39033167,536.9105,488.5201683,Online,Contoso Travel Charger for S-Series Battery E302 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
17-08-2018,2018,6,66.76455513,414,347.2354449,Store,Proseware CRT19 E201 Black,"Proseware, Inc.",Proseware,Monitors,Computers,Asia,Shanghai,China
22-09-2019,2019,12,2404.337534,3381.3,976.9624659,Online,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
11-12-2020,2020,6,225.3501339,1520.9415,1295.591366,Online,Contoso DVD 14-Inch Player Portable L100 White,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
20-03-2019,2019,18,1037.983539,2064.8,1026.816461,Online,Proseware Mobile Receipt and Document Scanner M200 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Bethesda,United States
29-08-2018,2018,12,282.9639101,1427.8,1144.83609,Store,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Martinsville,United States
23-12-2018,2018,6,102.2239808,410.346,308.1220192,Store,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Madison,United States
26-07-2019,2019,10,205.9702743,165,-40.97027425,Store,Contoso Laptop Starter Bundle M200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Milwaukee,United States
25-08-2019,2019,12,39.96016928,8148,8108.039831,Store,Adventure Works LCD22W M200 White,Adventure Works,Adventure Works,Monitors,Computers,Asia,Bishkek,Kyrgyzstan
24-07-2020,2020,10,1371.053458,5660,4288.946542,Store,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Fond du Lac,United States
12-08-2020,2020,12,1003.196328,2508,1504.803672,Store,Proseware High Speed Laser Fax M2000 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Tehran,Iran
03-08-2020,2020,6,0.242186065,132.762,132.5198139,Reseller,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
29-05-2019,2019,9,22.04341231,2468.2,2446.156588,Store,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Asia,New Delhi,India
16-07-2020,2020,20,385.8148184,510,124.1851816,Store,Contoso Home/Office Laptop Power Adapter E300 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Toronto,Canada
15-11-2019,2019,10,1533.335278,15922,14388.66472,Store,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,Shanghai,China
18-03-2020,2020,9,74.25677968,699.15,624.8932203,Store,SV 4GB Laptop Memory M65 Black,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Orange,United States
09-07-2018,2018,100,165.6506385,474,308.3493615,Store,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Calgary,Canada
24-07-2020,2020,10,19.43880979,5680,5660.56119,Catalog,"Contoso SLR Camera 35"" X358 Gold","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
